name,timestamp,value,labels
node_network_dormant,1600250195.027,0,"['br-a59207862495', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['br-ecc8dd09b400', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['docker0', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['enp2s0', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['lo', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth024c277', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth1cc36b6', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth2462a38', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth2c2a528', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth2ee9424', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth306bd60', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth37e2c6e', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth3b0efa6', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth3f00354', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth4e35e9e', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth508b500', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth51348bf', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth56fa030', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth5cdfd2c', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth67c68c9', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth6c1acf1', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth6e2b927', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth7165d29', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth7232307', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth7d7ebea', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth7e52bc9', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth82a62f4', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth8b0c6ca', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['veth9073a6b', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['vethb48f300', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['vethc353f44', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['vethdb3329e', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['vethf491197', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['vethf6918a3', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['vethfbc5548', 'nodeexporter:9100', 'nodeexporter']"
node_network_dormant,1600250195.027,0,"['vethfd45872', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4099,"['br-6fb9902a3a4f', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4099,"['br-8110e3a4cdb6', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4099,"['br-a59207862495', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4099,"['br-ecc8dd09b400', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4099,"['docker0', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4098,"['eno1', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4099,"['enp2s0', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,9,"['lo', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth024c277', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth1cc36b6', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth2462a38', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth2c2a528', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth2ee9424', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth306bd60', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth37e2c6e', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth3b0efa6', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth3f00354', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth4e35e9e', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth508b500', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth51348bf', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth56fa030', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth5cdfd2c', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth67c68c9', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth6c1acf1', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth6e2b927', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth7165d29', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth7232307', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth7d7ebea', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth7e52bc9', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth82a62f4', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth8b0c6ca', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['veth9073a6b', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['vethb48f300', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['vethc353f44', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['vethdb3329e', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['vethf491197', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['vethf6918a3', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['vethfbc5548', 'nodeexporter:9100', 'nodeexporter']"
node_network_flags,1600250195.027,4867,"['vethfd45872', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5745,"['br-6fb9902a3a4f', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5744,"['br-8110e3a4cdb6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5,"['br-a59207862495', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5774,"['br-ecc8dd09b400', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,4,"['docker0', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,2,"['eno1', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,3,"['enp2s0', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,1,"['lo', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5786,"['veth024c277', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5761,"['veth1cc36b6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5790,"['veth2462a38', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5780,"['veth2c2a528', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5751,"['veth2ee9424', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5755,"['veth306bd60', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5798,"['veth37e2c6e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5763,"['veth3b0efa6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5810,"['veth3f00354', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5806,"['veth4e35e9e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5804,"['veth508b500', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5808,"['veth51348bf', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5747,"['veth56fa030', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5788,"['veth5cdfd2c', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5767,"['veth67c68c9', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5776,"['veth6c1acf1', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5778,"['veth6e2b927', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5749,"['veth7165d29', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5771,"['veth7232307', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5759,"['veth7d7ebea', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5782,"['veth7e52bc9', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5802,"['veth82a62f4', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5769,"['veth8b0c6ca', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5784,"['veth9073a6b', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5796,"['vethb48f300', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5753,"['vethc353f44', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5765,"['vethdb3329e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5773,"['vethf491197', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5757,"['vethf6918a3', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5800,"['vethfbc5548', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_id,1600250195.027,5794,"['vethfd45872', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5745,"['br-6fb9902a3a4f', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5744,"['br-8110e3a4cdb6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5,"['br-a59207862495', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5774,"['br-ecc8dd09b400', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,4,"['docker0', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,2,"['eno1', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,3,"['enp2s0', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,1,"['lo', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5785,"['veth024c277', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5760,"['veth1cc36b6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5789,"['veth2462a38', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5779,"['veth2c2a528', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5750,"['veth2ee9424', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5754,"['veth306bd60', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5797,"['veth37e2c6e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5762,"['veth3b0efa6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5809,"['veth3f00354', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5805,"['veth4e35e9e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5803,"['veth508b500', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5807,"['veth51348bf', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5746,"['veth56fa030', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5787,"['veth5cdfd2c', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5766,"['veth67c68c9', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5775,"['veth6c1acf1', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5777,"['veth6e2b927', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5748,"['veth7165d29', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5770,"['veth7232307', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5758,"['veth7d7ebea', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5781,"['veth7e52bc9', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5801,"['veth82a62f4', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5768,"['veth8b0c6ca', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5783,"['veth9073a6b', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5795,"['vethb48f300', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5752,"['vethc353f44', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5764,"['vethdb3329e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5772,"['vethf491197', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5756,"['vethf6918a3', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5799,"['vethfbc5548', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link,1600250195.027,5793,"['vethfd45872', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['br-6fb9902a3a4f', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['br-8110e3a4cdb6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['br-a59207862495', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['br-ecc8dd09b400', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['docker0', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['eno1', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['enp2s0', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['lo', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth024c277', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth1cc36b6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth2462a38', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth2c2a528', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth2ee9424', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth306bd60', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth37e2c6e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth3b0efa6', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth3f00354', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth4e35e9e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth508b500', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth51348bf', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth56fa030', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth5cdfd2c', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth67c68c9', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth6c1acf1', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth6e2b927', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth7165d29', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth7232307', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth7d7ebea', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth7e52bc9', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth82a62f4', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth8b0c6ca', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['veth9073a6b', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['vethb48f300', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['vethc353f44', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['vethdb3329e', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['vethf491197', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['vethf6918a3', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['vethfbc5548', 'nodeexporter:9100', 'nodeexporter']"
node_network_iface_link_mode,1600250195.027,0,"['vethfd45872', 'nodeexporter:9100', 'nodeexporter']"
node_network_info,1600250195.027,1,"['00:00:00:00:00:00', '00:00:00:00:00:00', 'lo', '', 'nodeexporter:9100', 'nodeexporter', 'unknown']"
node_network_info,1600250195.027,1,"['00:25:90:7a:d2:da', 'ff:ff:ff:ff:ff:ff', 'enp2s0', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['00:25:90:7a:d2:db', 'ff:ff:ff:ff:ff:ff', 'eno1', '', 'nodeexporter:9100', 'nodeexporter', 'down']"
node_network_info,1600250195.027,1,"['02:42:02:4c:dd:ed', 'ff:ff:ff:ff:ff:ff', 'br-8110e3a4cdb6', '', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['02:42:10:34:6d:5f', 'ff:ff:ff:ff:ff:ff', 'br-ecc8dd09b400', '', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['02:42:9a:76:61:ce', 'ff:ff:ff:ff:ff:ff', 'br-a59207862495', '', 'nodeexporter:9100', 'nodeexporter', 'down']"
node_network_info,1600250195.027,1,"['02:42:f4:6c:e0:bf', 'ff:ff:ff:ff:ff:ff', 'docker0', '', 'nodeexporter:9100', 'nodeexporter', 'down']"
node_network_info,1600250195.027,1,"['02:42:ff:fc:b6:d4', 'ff:ff:ff:ff:ff:ff', 'br-6fb9902a3a4f', '', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['0e:b4:1e:47:fa:a2', 'ff:ff:ff:ff:ff:ff', 'veth5cdfd2c', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['0e:c2:b2:9f:16:4c', 'ff:ff:ff:ff:ff:ff', 'vethfd45872', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['16:a3:88:d2:06:8b', 'ff:ff:ff:ff:ff:ff', 'veth51348bf', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['1a:e9:33:74:10:48', 'ff:ff:ff:ff:ff:ff', 'veth4e35e9e', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['2e:c0:b2:87:30:dc', 'ff:ff:ff:ff:ff:ff', 'veth2ee9424', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['36:a4:e6:cf:ea:0c', 'ff:ff:ff:ff:ff:ff', 'veth306bd60', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['5a:f0:57:8e:f0:dc', 'ff:ff:ff:ff:ff:ff', 'vethfbc5548', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['62:79:95:b6:2f:50', 'ff:ff:ff:ff:ff:ff', 'veth82a62f4', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['66:59:e0:b6:83:d7', 'ff:ff:ff:ff:ff:ff', 'veth7232307', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['6a:d1:2f:2c:2e:c1', 'ff:ff:ff:ff:ff:ff', 'veth6e2b927', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['6e:57:be:30:ca:11', 'ff:ff:ff:ff:ff:ff', 'veth3f00354', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['7a:02:5b:81:5e:20', 'ff:ff:ff:ff:ff:ff', 'vethb48f300', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['7a:aa:5a:a4:b4:73', 'ff:ff:ff:ff:ff:ff', 'veth508b500', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['86:74:ce:60:e1:59', 'ff:ff:ff:ff:ff:ff', 'veth1cc36b6', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['8a:3f:5d:47:9f:a1', 'ff:ff:ff:ff:ff:ff', 'veth9073a6b', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['92:54:a5:f7:c4:ac', 'ff:ff:ff:ff:ff:ff', 'veth56fa030', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['96:e7:61:9a:92:90', 'ff:ff:ff:ff:ff:ff', 'vethc353f44', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['a2:39:38:ee:13:15', 'ff:ff:ff:ff:ff:ff', 'veth2462a38', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['aa:4f:70:c0:31:44', 'ff:ff:ff:ff:ff:ff', 'veth37e2c6e', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['ae:09:3a:35:be:65', 'ff:ff:ff:ff:ff:ff', 'veth2c2a528', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['b2:5a:a7:fa:53:06', 'ff:ff:ff:ff:ff:ff', 'vethf491197', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['be:b2:b7:1d:0c:79', 'ff:ff:ff:ff:ff:ff', 'vethf6918a3', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['c6:dd:47:72:cf:8d', 'ff:ff:ff:ff:ff:ff', 'vethdb3329e', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['da:78:b1:e2:36:7c', 'ff:ff:ff:ff:ff:ff', 'veth7e52bc9', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['de:8e:ae:2e:41:b7', 'ff:ff:ff:ff:ff:ff', 'veth6c1acf1', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['ea:24:19:82:6c:2f', 'ff:ff:ff:ff:ff:ff', 'veth8b0c6ca', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['ee:a0:44:31:6e:10', 'ff:ff:ff:ff:ff:ff', 'veth7165d29', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['ee:fd:9f:0e:e3:9f', 'ff:ff:ff:ff:ff:ff', 'veth024c277', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['ee:fe:d8:d4:4b:8b', 'ff:ff:ff:ff:ff:ff', 'veth7d7ebea', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['f6:65:83:8e:6a:23', 'ff:ff:ff:ff:ff:ff', 'veth67c68c9', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_info,1600250195.027,1,"['fe:18:62:cf:1d:55', 'ff:ff:ff:ff:ff:ff', 'veth3b0efa6', 'full', 'nodeexporter:9100', 'nodeexporter', 'up']"
node_network_mtu_bytes,1600250195.027,1500,"['br-6fb9902a3a4f', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,1500,"['br-8110e3a4cdb6', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,1500,"['br-a59207862495', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,1500,"['br-ecc8dd09b400', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,1500,"['docker0', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,1500,"['eno1', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,1500,"['enp2s0', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,65536,"['lo', 'nodeexporter:9100', 'nodeexporter']"
node_network_mtu_bytes,1600250195.027,1500,"['veth024c277', 'nodeexporter:9100', 'nodeexporter']"
