_id,_index,_score,_type,source,@timestamp,container_id,log,container_nameAXS_WnanSR_NZjvUbQAe,logstash-
AXS_WlyxSR_NZjvUbP_p,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:19+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,57a98d98e4b00679b4a830b2,/microservices_front-end
AXS_WlyxSR_NZjvUbP_t,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:20+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,57a98d98e4b00679b4a830b2,/microservices_front-end
AXS_WlyxSR_NZjvUbP_w,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:20+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Sent cookies.,/microservices_front-end
AXS_WlyxSR_NZjvUbP_x,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:20+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /login [32m200 [0m1234.081 ms - 13[0m,/microservices_front-end
AXS_WlyxSR_NZjvUbP_2,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:20+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Sent cookies.,/microservices_front-end
AXS_WnHtSR_NZjvUbP__,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:27+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:27Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=192.167757ms,/microservices_catalogue
AXS_WnHtSR_NZjvUbQAH,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:29+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:29Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=204.28151ms,/microservices_catalogue
AXS_WkvXSR_NZjvUbP-5,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:18+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Received login request,/microservices_front-end
AXS_WkvXSR_NZjvUbP-7,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:18+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_WkvXSR_NZjvUbP-_,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:18+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m389.115 ms - -[0m,/microservices_front-end
AXS_WkvXSR_NZjvUbP_B,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:18+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_WkcTSR_NZjvUbP-t,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:17+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:17Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=202.704921ms,/microservices_catalogue
AXS_WkcTSR_NZjvUbP-x,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:18+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:18Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=181.178474ms,/microservices_catalogue
AXS_WmGDSR_NZjvUbP_6,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:19+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:19Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=199.156808ms,/microservices_catalogue
AXS_WovtSR_NZjvUbQBa,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:30+00:00,4ab8080d046ecf7e34b2a4b57754ec5ae37e73fdb8b0ecbf17a57179f876c7d5,ts=2020-09-24T09:03:30Z caller=middlewares.go:34 method=Login took=294.089912ms,/microservices_user
AXS_WnthSR_NZjvUbQA0,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:29+00:00,4ab8080d046ecf7e34b2a4b57754ec5ae37e73fdb8b0ecbf17a57179f876c7d5,ts=2020-09-24T09:03:29Z caller=middlewares.go:34 method=Login took=311.62151ms,/microservices_user
AXS_Wp-mSR_NZjvUbQBn,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:38+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m390.543 ms - -[0m,/microservices_front-end
AXS_Wp-mSR_NZjvUbQBq,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:38+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Received login request,/microservices_front-end
AXS_Wp-mSR_NZjvUbQBr,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:38+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m423.209 ms - -[0m,/microservices_front-end
AXS_Wp-mSR_NZjvUbQBu,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,,/microservices_front-end
AXS_Wp-mSR_NZjvUbQBw,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Merging carts for customer id: 57a98d98e4b00679b4a830b2 and session id: QHyRGh2szT-KAbVChKIwcCAmw1LkkBzt,/microservices_front-end
AXS_Wp-mSR_NZjvUbQBz,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_Wp-mSR_NZjvUbQB9,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m423.527 ms - -[0m,/microservices_front-end
AXS_Wp-mSR_NZjvUbQB_,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,,/microservices_front-end
AXS_Wp-mSR_NZjvUbQCB,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Merging carts for customer id: 57a98d98e4b00679b4a830b2 and session id: FFGXAGOcQt6AHls67ug-yYcickny-LzA,/microservices_front-end
AXS_Wp-mSR_NZjvUbQCC,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m388.387 ms - -[0m,/microservices_front-end
AXS_Wp-mSR_NZjvUbQCE,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Sent cookies.,/microservices_front-end
AXS_Wp-mSR_NZjvUbQCG,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_Wp-mSR_NZjvUbQCK,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:39+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m404.517 ms - -[0m,/microservices_front-end
AXS_Wp-mSR_NZjvUbQCP,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:40+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Carts merged.,/microservices_front-end
AXS_Wp-mSR_NZjvUbQCV,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:40+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,57a98d98e4b00679b4a830b2,/microservices_front-end
AXS_WvhjSR_NZjvUbQEB,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m297.129 ms - -[0m,/microservices_front-end
AXS_WvhjSR_NZjvUbQEI,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Sent cookies.,/microservices_front-end
AXS_WvhjSR_NZjvUbQEK,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Attempting to delete cart for user: 57a98d98e4b00679b4a830b2,/microservices_front-end
AXS_WvhjSR_NZjvUbQEL,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m308.080 ms - -[0m,/microservices_front-end
AXS_WvhjSR_NZjvUbQEN,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_WvhjSR_NZjvUbQER,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,User cart deleted with status: 202,/microservices_front-end
AXS_WvhjSR_NZjvUbQEU,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m297.578 ms - -[0m,/microservices_front-end
AXS_WvhjSR_NZjvUbQEW,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:58+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_WvhjSR_NZjvUbQEr,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:04:00+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /catalogue [32m200 [0m392.914 ms - -[0m,/microservices_front-end
AXS_WvhjSR_NZjvUbQEt,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:04:00+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,,/microservices_front-end
AXS_WvhjSR_NZjvUbQEx,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:04:00+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_WvhjSR_NZjvUbQEz,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:04:00+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,57a98d98e4b00679b4a830b2,/microservices_front-end
AXS_WvhjSR_NZjvUbQE5,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:04:00+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Sent cookies.,/microservices_front-end
AXS_WsMqSR_NZjvUbQC9,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:48+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:48Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=609.133µs,/microservices_catalogue
AXS_WsMqSR_NZjvUbQC-,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:48+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:48Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=1.142765ms,/microservices_catalogue
AXS_WsMqSR_NZjvUbQDA,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:49+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:49Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=515.053µs,/microservices_catalogue
AXS_Wq-RSR_NZjvUbQCg,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:40+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /login [32m200 [0m1255.563 ms - 13[0m,/microservices_front-end
AXS_Wq-RSR_NZjvUbQCi,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:40+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,,/microservices_front-end
AXS_Wq-RSR_NZjvUbQCr,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:41+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,"{""user"":{""firstName"":""User"",""lastName"":""Name"",""username"":""user"",""id"":""57a98d98e4b00679b4a830b2"",""_links"":{""addresses"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/addresses""},""cards"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2/cards""},""customer"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""},""self"":{""href"":""http://user/customers/57a98d98e4b00679b4a830b2""}}}}",/microservices_front-end
AXS_Wq-RSR_NZjvUbQCs,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:41+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,,/microservices_front-end
AXS_Wq-RSR_NZjvUbQCt,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:41+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,57a98d98e4b00679b4a830b2,/microservices_front-end
AXS_Wq-RSR_NZjvUbQC0,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:41+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,[0mGET /login [32m200 [0m1611.476 ms - 13[0m,/microservices_front-end
AXS_WpspSR_NZjvUbQBb,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:38+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:38Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=193.720923ms,/microservices_catalogue
AXS_WpspSR_NZjvUbQBi,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:39+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:39Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=212.17672ms,/microservices_catalogue
AXS_WvM4SR_NZjvUbQD3,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:58+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:58Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=207.82411ms,/microservices_catalogue
AXS_WvM4SR_NZjvUbQD-,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:59+00:00,f6ef375b3910f2734f3e84ebc3290107bd5376f5cf97312f0426316a98d6f571,ts=2020-09-24T09:03:59Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=206.90425ms,/microservices_catalogue
AXS_WqPXSR_NZjvUbQCY,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:39+00:00,4ab8080d046ecf7e34b2a4b57754ec5ae37e73fdb8b0ecbf17a57179f876c7d5,ts=2020-09-24T09:03:39Z caller=middlewares.go:34 method=Login took=311.780313ms,/microservices_user
AXS_WqPXSR_NZjvUbQCb,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:39+00:00,4ab8080d046ecf7e34b2a4b57754ec5ae37e73fdb8b0ecbf17a57179f876c7d5,ts=2020-09-24T09:03:39Z caller=middlewares.go:34 method=Login took=310.129573ms,/microservices_user
AXS_WqPXSR_NZjvUbQCc,logstash-2020.09.24,1.0,fluentd,stderr,2020-09-24T09:03:40+00:00,4ab8080d046ecf7e34b2a4b57754ec5ae37e73fdb8b0ecbf17a57179f876c7d5,ts=2020-09-24T09:03:40Z caller=middlewares.go:34 method=Login took=679.497µs,/microservices_user
AXS_WscwSR_NZjvUbQDJ,logstash-2020.09.24,1.0,fluentd,stdout,2020-09-24T09:03:47+00:00,9c323e790f320cb69faaab45cb10e7f18cb38c105694a9c6c4d74487d35cbfd4,Carts merged.,/microservices_front-end
